ID,Name,FullName,Age,Height,Weight,PhotoUrl,Nationality,Overall,Potential,Growth,TotalStats,BaseStats,Positions,BestPosition,Club,ValueEUR,WageEUR,ReleaseClause,ClubPosition,ContractUntil,ClubNumber,ClubJoined,OnLoad,NationalTeam,NationalPosition,NationalNumber,PreferredFoot,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,ID_to_Age_ratio,ID_to_Height_ratio,ID_to_Weight_ratio,ID_to_Overall_ratio,Age_to_Height_ratio,Age_to_Weight_ratio,Age_to_Overall_ratio,Height_to_Weight_ratio,Height_to_Overall_ratio,Weight_to_Overall_ratio
231281,T. Alexander-Arnold,Trent Alexander-Arnold,23,180,69,https://cdn.sofifa.net/players/231/281/23_60.png,England,87,90,3,2234,467,RB,CM,Liverpool,100500000,150000,193500000,RB,2025.0,66.0,2015,False,Not in team,,,Right,3,4,3,High,Medium,76,69,89,80,80,73,92,62,69,87,63,78,87,85,91,86,76,76,73,83,73,82,66,89,66,75,71,83,78,90,55,82,79,83,80,14,15,14,6,7,78,80,79,79,79,80,85,86,88,86,87,87,87,86,81,86,22,10055.695652173914,1284.8944444444444,3351.8985507246375,2658.402298850575,0.12777777777777777,0.3333333333333333,0.26436781609195403,2.608695652173913,2.0689655172413794,0.7931034482758621
216267,A. Robertson,Andrew Robertson,28,178,64,https://cdn.sofifa.net/players/216/267/23_60.png,Scotland,87,87,0,2154,461,LB,LB,Liverpool,72000000,185000,133199999,LB,2026.0,26.0,2017,False,Scotland,LWB,3.0,Left,3,2,3,High,High,80,61,81,81,82,76,88,55,67,82,32,81,82,71,76,83,79,81,75,85,74,76,62,95,65,65,85,84,77,80,55,83,83,84,82,11,8,10,7,14,75,78,77,77,77,78,81,84,84,84,87,85,87,87,82,87,21,7723.821428571428,1214.9831460674156,3379.171875,2485.8275862068967,0.15730337078651685,0.4375,0.3218390804597701,2.78125,2.045977011494253,0.735632183908046
201024,K. Koulibaly,Kalidou Koulibaly,31,187,89,https://cdn.sofifa.net/players/201/024/23_60.png,Senegal,87,87,0,1789,415,CB,CB,Chelsea,54500000,175000,100800000,CB,2026.0,26.0,2022,False,Not in team,,,Right,3,4,2,Medium,High,82,33,59,68,88,85,38,25,84,71,14,70,53,28,67,72,74,88,51,83,34,67,82,70,94,20,83,85,35,60,33,82,90,89,86,7,11,7,13,5,62,59,60,60,60,59,64,66,69,66,78,82,78,81,87,81,20,6484.645161290323,1074.9946524064171,2258.696629213483,2310.6206896551726,0.1657754010695187,0.34831460674157305,0.3563218390804598,2.101123595505618,2.1494252873563218,1.0229885057471264
209658,L. Goretzka,Leon Goretzka,27,189,82,https://cdn.sofifa.net/players/209/658/23_60.png,Germany,87,88,1,2312,492,"CM,CDM",CM,FC Bayern München,91000000,115000,157000000,CDM,2026.0,8.0,2018,False,Germany,SUB,8.0,Right,4,4,3,High,Medium,78,82,82,83,81,86,75,82,86,86,71,84,76,75,85,86,78,78,76,87,73,85,80,86,88,86,82,86,85,84,60,82,74,84,78,13,8,15,11,9,87,83,84,84,84,83,87,86,88,86,85,87,85,85,86,85,22,7765.111111111111,1109.3015873015872,2556.8048780487807,2409.862068965517,0.14285714285714285,0.32926829268292684,0.3103448275862069,2.3048780487804876,2.1724137931034484,0.9425287356321839
228702,F. de Jong,Frenkie de Jong,25,180,74,https://cdn.sofifa.net/players/228/702/23_60.png,Netherlands,87,92,5,2238,479,CM,CM,FC Barcelona,116500000,230000,247600000,CM,2026.0,21.0,2019,False,Netherlands,CDM,21.0,Right,3,3,4,High,Medium,82,69,86,87,77,78,78,72,72,91,70,87,84,64,89,89,80,83,87,88,79,68,76,89,74,66,74,82,77,88,53,90,76,76,77,7,13,10,10,9,81,83,82,82,82,83,88,88,89,88,86,87,86,85,81,85,21,9148.08,1270.5666666666666,3090.5675675675675,2628.7586206896553,0.1388888888888889,0.33783783783783783,0.28735632183908044,2.4324324324324325,2.0689655172413794,0.8505747126436781
189509,Thiago,Thiago Alcântara,31,174,70,https://cdn.sofifa.net/players/189/509/23_60.png,Spain,86,86,0,2225,451,CM,CM,Liverpool,55500000,180000,102700000,CM,2024.0,6.0,2020,False,Not in team,,,Right,3,3,5,Medium,Medium,61,72,87,90,72,69,78,68,54,91,82,89,85,77,89,92,69,55,90,84,90,75,86,76,60,73,80,82,75,88,75,90,68,74,74,6,11,7,9,13,77,81,80,80,80,81,86,85,86,85,81,84,81,79,76,79,21,6113.193548387097,1089.132183908046,2707.2714285714287,2203.593023255814,0.1781609195402299,0.44285714285714284,0.36046511627906974,2.4857142857142858,2.0232558139534884,0.813953488372093
192387,C. Immobile,Ciro Immobile,32,185,85,https://cdn.sofifa.net/players/192/387/23_60.png,Italy,86,86,0,2060,434,ST,ST,Lazio,55000000,100000,93500000,ST,2025.0,17.0,2016,False,Italy,ST,17.0,Right,4,4,3,High,Medium,85,87,68,80,39,75,55,91,81,79,85,79,70,58,57,81,84,86,75,87,84,86,82,78,74,80,73,40,90,71,88,76,34,33,32,6,8,15,12,6,86,80,83,83,83,80,83,81,76,81,64,62,64,61,58,61,20,6012.09375,1039.9297297297298,2263.3764705882354,2237.0581395348836,0.17297297297297298,0.3764705882352941,0.37209302325581395,2.176470588235294,2.1511627906976742,0.9883720930232558
192505,R. Lukaku,Romelu Lukaku,29,191,94,https://cdn.sofifa.net/players/192/505/23_60.png,Belgium,86,86,0,2034,437,ST,ST,Inter,68000000,200000,0,ST,2023.0,90.0,2021,True,Belgium,ST,9.0,Left,4,4,3,Medium,Low,80,85,75,77,38,82,73,88,87,78,79,82,78,66,70,78,72,86,59,86,52,87,74,67,95,75,71,27,86,75,88,82,30,41,30,8,15,14,7,10,86,80,82,82,82,80,82,82,76,82,63,62,63,60,59,60,22,6638.103448275862,1007.8795811518324,2047.9255319148936,2238.4302325581393,0.1518324607329843,0.30851063829787234,0.3372093023255814,2.0319148936170213,2.2209302325581395,1.0930232558139534
197445,D. Alaba,David Alaba,30,180,78,https://cdn.sofifa.net/players/197/445/23_60.png,Austria,86,86,0,2277,475,CB,CB,Real Madrid CF,55500000,220000,113800000,CB,2026.0,4.0,2021,False,Austria,LB,8.0,Left,4,4,3,Medium,Medium,79,71,83,80,85,77,83,63,77,89,67,77,77,85,80,85,79,79,76,88,78,82,81,74,78,78,78,87,73,78,79,85,89,84,83,5,7,14,15,9,80,79,79,79,79,79,83,83,85,83,86,86,86,86,86,86,21,6581.5,1096.9166666666667,2531.346153846154,2295.8720930232557,0.16666666666666666,0.38461538461538464,0.3488372093023256,2.3076923076923075,2.0930232558139537,0.9069767441860465
202652,R. Sterling,Raheem Sterling,27,170,69,https://cdn.sofifa.net/players/202/652/23_60.png,England,86,86,0,2102,446,"LW,RW",LW,Chelsea,72500000,195000,134100000,ST,2027.0,17.0,2022,False,England,LW,7.0,Right,4,3,4,High,Medium,90,80,78,86,45,67,79,82,46,83,67,86,79,72,67,84,94,86,94,91,93,78,57,79,65,80,59,30,91,80,70,77,47,53,47,15,12,12,15,9,83,85,85,85,85,85,86,86,80,86,71,67,71,68,58,68,24,7505.62962962963,1192.070588235294,2936.985507246377,2356.4186046511627,0.1588235294117647,0.391304347826087,0.313953488372093,2.463768115942029,1.9767441860465116,0.8023255813953488
204485,R. Mahrez,Riyad Mahrez,31,179,67,https://cdn.sofifa.net/players/204/485/23_60.png,Algeria,86,86,0,2063,432,"RW,RM",RW,Manchester City,56500000,220000,104500000,SUB,2025.0,26.0,2018,False,Not in team,,,Left,3,4,5,Medium,Medium,80,83,81,90,38,60,81,84,56,83,76,91,85,78,75,90,84,77,92,83,88,84,56,75,57,83,48,39,83,83,80,83,45,31,22,15,9,13,11,6,83,85,85,85,85,85,86,86,81,86,67,64,67,62,52,62,21,6596.290322580645,1142.3743016759777,3052.0149253731342,2377.732558139535,0.17318435754189945,0.4626865671641791,0.36046511627906974,2.671641791044776,2.0813953488372094,0.7790697674418605
211110,P. Dybala,Paulo Dybala,28,177,75,https://cdn.sofifa.net/players/211/110/23_60.png,Argentina,86,86,0,2108,439,"CF,CAM",CAM,Roma,69500000,130000,118200000,RF,2025.0,21.0,2022,False,Argentina,SUB,21.0,Left,3,3,4,High,Low,80,85,85,90,40,59,82,83,58,86,88,90,89,88,79,93,84,76,88,79,90,84,74,68,60,89,43,42,82,91,84,79,32,41,39,5,4,4,5,8,84,86,85,85,85,86,86,86,84,86,68,66,68,64,54,64,17,7539.642857142857,1192.7118644067796,2814.8,2454.767441860465,0.15819209039548024,0.37333333333333335,0.32558139534883723,2.36,2.058139534883721,0.872093023255814
164240,Thiago Silva,Thiago Emiliano da Silva,37,183,79,https://cdn.sofifa.net/players/164/240/23_60.png,Brazil,86,86,0,2012,411,CB,CB,Chelsea,12000000,115000,22200000,CB,2023.0,6.0,2020,False,Not in team,,,Right,4,3,2,Medium,High,49,54,73,72,87,76,60,40,82,81,61,67,62,61,82,79,45,52,62,83,66,71,88,66,80,65,76,89,59,71,60,86,89,86,84,9,12,5,9,10,68,65,66,66,66,65,72,70,79,70,78,85,78,80,86,80,21,4438.918918918919,897.4863387978143,2078.987341772152,1909.7674418604652,0.20218579234972678,0.46835443037974683,0.43023255813953487,2.3164556962025316,2.127906976744186,0.9186046511627907
186153,W. Szczęsny,Wojciech Szczęsny,32,195,90,https://cdn.sofifa.net/players/186/153/23_60.png,Poland,86,86,0,1314,462,GK,GK,Juventus,33500000,125000,57000000,RES,2024.0,1.0,2017,False,Poland,GK,1.0,Right,3,3,1,Medium,Medium,86,81,73,87,49,86,12,12,16,32,14,11,16,14,36,22,51,47,55,82,51,55,71,45,65,14,40,15,14,48,18,65,20,13,12,86,81,73,86,87,34,28,31,31,31,28,35,34,36,34,31,34,31,31,32,31,86,5817.28125,954.6307692307693,2068.366666666667,2164.5697674418607,0.1641025641025641,0.35555555555555557,0.37209302325581395,2.1666666666666665,2.2674418604651163,1.0465116279069768
188943,K. Trapp,Kevin Trapp,31,189,84,https://cdn.sofifa.net/players/188/943/23_60.png,Germany,86,86,0,1252,463,GK,GK,Eintracht Frankfurt,36000000,43000,61200000,GK,2024.0,1.0,2019,False,Germany,SUB,22.0,Right,3,4,1,Medium,Medium,84,82,79,87,46,85,13,13,11,25,12,10,14,12,12,24,43,50,42,83,37,59,76,45,75,13,30,22,12,46,17,64,15,14,10,84,82,79,85,87,33,27,30,30,30,27,32,31,31,31,31,32,31,31,32,31,86,6094.935483870968,999.6984126984127,2249.3214285714284,2197.0116279069766,0.164021164021164,0.36904761904761907,0.36046511627906974,2.25,2.197674418604651,0.9767441860465116
212198,Bruno Fernandes,Bruno Miguel Borges Fernandes,27,179,69,https://cdn.sofifa.net/players/212/198/23_60.png,Portugal,86,86,0,2305,470,"CAM,CM",CAM,Manchester United,72500000,190000,137800000,CAM,2026.0,8.0,2020,False,Portugal,CM,11.0,Right,3,3,4,High,High,72,86,88,81,67,76,85,83,64,88,87,79,87,85,88,84,75,69,78,91,79,88,71,92,66,88,80,64,86,91,90,79,66,73,65,12,14,15,8,14,84,83,84,84,84,83,86,86,86,86,81,82,81,79,74,79,24,7859.185185185185,1185.463687150838,3075.3333333333335,2467.4186046511627,0.15083798882681565,0.391304347826087,0.313953488372093,2.5942028985507246,2.0813953488372094,0.8023255813953488
189513,Parejo,Daniel Parejo Muñoz,33,182,74,https://cdn.sofifa.net/players/189/513/23_60.png,Spain,86,86,0,2162,442,CM,CM,Villarreal CF,42000000,64000,88200000,CM,2024.0,10.0,2020,False,Not in team,,,Right,2,4,3,Medium,Medium,50,83,90,80,71,68,86,83,61,92,72,81,88,90,90,86,52,49,63,79,72,81,49,76,70,88,58,80,81,90,88,85,70,70,69,5,9,12,14,8,79,80,80,80,80,80,85,82,86,82,78,81,78,76,73,76,19,5742.818181818182,1041.2802197802198,2560.9864864864867,2203.639534883721,0.1813186813186813,0.44594594594594594,0.38372093023255816,2.4594594594594597,2.116279069767442,0.8604651162790697
212218,A. Laporte,Aymeric Laporte,28,191,85,https://cdn.sofifa.net/players/212/218/23_60.png,Spain,86,87,1,1962,417,CB,CB,Manchester City,64500000,195000,124200000,CB,2025.0,14.0,2018,False,Spain,CB,15.0,Left,3,3,2,Medium,Medium,61,50,72,69,86,79,58,45,84,83,40,63,61,69,81,78,55,65,57,87,55,68,80,67,84,47,81,87,54,65,44,84,86,87,86,10,11,5,14,5,69,64,66,66,66,64,71,70,77,70,80,85,80,81,87,81,21,7579.214285714285,1111.0890052356021,2496.6823529411763,2467.6511627906975,0.14659685863874344,0.32941176470588235,0.32558139534883723,2.2470588235294118,2.2209302325581395,0.9883720930232558
213345,K. Coman,Kingsley Coman,26,179,75,https://cdn.sofifa.net/players/213/345/23_60.png,France,86,87,1,1979,426,LM,LM,FC Bayern München,80000000,105000,138000000,RM,2027.0,11.0,2015,False,France,RM,11.0,Right,4,3,5,Medium,Medium,92,77,79,87,30,61,81,76,61,80,78,88,83,70,74,87,94,90,92,86,84,83,73,69,66,73,35,23,84,81,70,78,29,27,21,5,3,5,3,5,83,84,84,84,84,84,86,87,78,87,63,58,63,59,48,59,16,8205.576923076924,1191.8715083798882,2844.6,2480.7558139534885,0.1452513966480447,0.3466666666666667,0.3023255813953488,2.3866666666666667,2.0813953488372094,0.872093023255814
216352,M. Brozović,Marcelo Brozović,29,181,68,https://cdn.sofifa.net/players/216/352/23_60.png,Croatia,86,86,0,2227,464,"CDM,CM",CDM,Inter,58000000,110000,95700000,CDM,2026.0,77.0,2016,False,Croatia,CDM,11.0,Right,3,4,3,Medium,Medium,69,74,81,81,81,78,73,69,70,85,65,79,79,74,84,84,70,68,79,83,84,80,70,94,68,84,86,84,67,83,69,82,80,84,82,8,8,15,11,8,77,77,77,77,77,77,83,81,86,81,84,86,84,84,83,84,20,7460.413793103448,1195.3149171270718,3181.6470588235293,2515.720930232558,0.16022099447513813,0.4264705882352941,0.3372093023255814,2.661764705882353,2.104651162790698,0.7906976744186046
224232,N. Barella,Nicolò Barella,25,172,68,https://cdn.sofifa.net/players/224/232/23_60.png,Italy,86,89,3,2296,480,CM,CM,Inter,89500000,110000,154400000,CM,2026.0,23.0,2020,False,Italy,CM,18.0,Right,3,3,3,High,High,79,76,83,84,77,81,79,73,53,86,80,80,79,67,85,87,80,78,90,88,90,77,78,94,73,79,84,83,81,86,73,86,79,79,81,11,5,13,14,11,80,82,81,81,81,82,86,86,88,86,86,87,86,85,81,85,22,8969.28,1303.6744186046512,3297.529411764706,2607.3488372093025,0.14534883720930233,0.36764705882352944,0.29069767441860467,2.5294117647058822,2.0,0.7906976744186046
231478,L. Martínez,Lautaro Martínez,24,174,72,https://cdn.sofifa.net/players/231/478/23_60.png,Argentina,86,90,4,2163,455,ST,ST,Inter,98500000,110000,169900000,ST,2026.0,10.0,2018,False,Argentina,ST,22.0,Right,3,4,4,High,Medium,83,83,72,85,48,84,58,88,84,76,90,84,78,54,73,86,86,80,86,89,89,80,89,80,84,76,90,45,86,80,74,86,55,31,44,11,8,8,8,13,88,82,84,84,84,82,85,83,79,83,68,69,68,66,65,66,22,9644.916666666666,1330.3333333333333,3214.972222222222,2691.6046511627906,0.13793103448275862,0.3333333333333333,0.27906976744186046,2.4166666666666665,2.0232558139534884,0.8372093023255814
232363,M. Škriniar,Milan Škriniar,27,188,80,https://cdn.sofifa.net/players/232/363/23_60.png,Slovakia,86,87,1,1861,419,CB,CB,Inter,68500000,105000,118200000,CB,2023.0,37.0,2017,False,Not in team,,,Right,3,3,2,Low,High,78,41,57,69,88,86,40,42,81,72,40,67,34,30,73,72,75,81,54,86,56,50,85,81,89,30,87,86,30,46,56,87,91,90,82,10,13,12,8,12,63,59,60,60,60,59,64,66,70,66,79,83,79,82,87,82,22,8606.037037037036,1235.973404255319,2904.5375,2701.8953488372094,0.14361702127659576,0.3375,0.313953488372093,2.35,2.186046511627907,0.9302325581395349
232411,C. Nkunku,Christopher Nkunku,24,175,73,https://cdn.sofifa.net/players/232/411/23_60.png,France,86,89,3,2196,471,"CF,CAM,ST",CAM,RB Leipzig,94000000,90000,166900000,CAM,2024.0,18.0,2019,False,France,SUB,12.0,Right,3,3,5,High,Medium,88,81,83,88,65,66,81,86,61,85,70,89,82,80,80,88,87,89,88,85,90,79,59,78,64,78,59,67,86,85,67,81,62,69,59,5,6,10,15,7,85,86,85,85,85,86,89,89,86,89,80,77,80,77,70,77,20,9683.791666666666,1328.0628571428572,3183.7123287671234,2702.453488372093,0.13714285714285715,0.3287671232876712,0.27906976744186046,2.3972602739726026,2.0348837209302326,0.8488372093023255
234642,É. Mendy,Édouard Mendy,30,197,86,https://cdn.sofifa.net/players/234/642/23_60.png,Senegal,86,87,1,1225,454,GK,GK,Chelsea,51000000,130000,98200000,GK,2025.0,16.0,2020,False,Not in team,,,Right,2,2,1,Medium,Medium,84,82,81,88,34,85,10,5,10,47,9,18,13,14,54,31,33,36,50,84,33,61,39,37,72,9,22,13,6,52,13,58,10,11,13,84,82,81,85,88,31,29,32,32,32,29,37,34,40,34,30,36,30,28,28,28,86,7821.4,1191.0761421319796,2728.3953488372094,2728.3953488372094,0.15228426395939088,0.3488372093023256,0.3488372093023256,2.2906976744186047,2.2906976744186047,1.0
238794,Vinícius Jr.,Vinícius José de Oliveira Júnior,21,176,73,https://cdn.sofifa.net/players/238/794/23_60.png,Brazil,86,92,6,1985,434,LW,LW,Real Madrid CF,109000000,200000,245300000,LW,2025.0,20.0,2018,False,Not in team,,,Right,2,4,5,High,Medium,95,79,74,90,29,67,72,84,50,75,72,92,77,62,73,89,95,95,94,82,83,76,75,84,62,76,58,26,82,75,65,79,32,25,18,5,7,7,7,10,81,85,84,84,84,85,85,86,77,86,63,58,63,58,47,58,17,11371.142857142857,1356.784090909091,3271.150684931507,2776.6744186046512,0.11931818181818182,0.2876712328767123,0.2441860465116279,2.410958904109589,2.046511627906977,0.8488372093023255
223848,S. Milinković-Savić,Sergej Milinković-Savić,27,191,76,https://cdn.sofifa.net/players/223/848/23_60.png,Serbia,86,87,1,2250,477,CM,CM,Lazio,77500000,90000,137600000,CM,2024.0,21.0,2015,False,Not in team,,,Right,3,5,4,High,Medium,68,80,82,82,79,86,71,82,86,86,74,85,81,78,86,87,66,70,62,84,63,83,87,91,87,81,79,79,82,83,59,84,78,79,74,7,10,7,16,7,85,80,82,82,82,80,86,84,87,84,83,86,83,82,84,82,21,8290.666666666666,1171.9790575916231,2945.3684210526317,2602.8837209302324,0.14136125654450263,0.35526315789473684,0.313953488372093,2.513157894736842,2.2209302325581395,0.8837209302325582
212190,N. Süle,Niklas Süle,26,195,99,https://cdn.sofifa.net/players/212/190/23_60.png,Germany,85,87,2,1839,412,"CB,RB",CB,Borussia Dortmund,59000000,72000,104700000,SUB,2026.0,25.0,2022,False,Germany,CB,15.0,Right,3,3,3,Medium,Medium,71,48,66,59,85,83,48,30,84,79,46,57,33,38,77,64,60,80,34,82,44,78,60,65,94,62,86,81,42,66,32,82,83,89,87,15,7,14,7,15,65,58,61,61,61,58,66,65,73,65,77,82,77,79,87,79,22,8161.153846153846,1088.1538461538462,2143.3333333333335,2496.3529411764707,0.13333333333333333,0.26262626262626265,0.3058823529411765,1.9696969696969697,2.2941176470588234,1.1647058823529413
216594,N. Fekir,Nabil Fekir,28,173,75,https://cdn.sofifa.net/players/216/594/23_60.png,France,85,85,0,2126,452,CAM,CAM,Real Betis Balompié,54500000,48000,114500000,CAM,2026.0,8.0,2019,False,Not in team,,,Left,3,4,4,High,Medium,83,82,82,87,38,80,81,83,49,83,77,89,83,79,77,86,88,79,85,81,91,84,64,80,81,83,79,34,82,87,74,89,34,42,30,15,9,8,14,15,83,84,84,84,84,84,85,85,82,85,67,66,67,63,56,63,23,7735.5,1251.9884393063585,2887.92,2548.164705882353,0.16184971098265896,0.37333333333333335,0.32941176470588235,2.3066666666666666,2.0352941176470587,0.8823529411764706
206113,S. Gnabry,Serge Gnabry,26,176,77,https://cdn.sofifa.net/players/206/113/23_60.png,Germany,85,85,0,2058,442,RM,RM,FC Bayern München,59000000,100000,97400000,SUB,2026.0,7.0,2017,False,Germany,SUB,10.0,Right,4,4,4,High,Medium,82,84,79,85,43,69,78,86,42,82,83,87,74,62,75,82,85,79,85,82,88,87,55,76,69,82,63,38,86,82,68,82,45,44,43,14,10,10,9,7,82,83,83,83,83,83,85,85,80,85,69,66,69,65,56,65,21,7927.423076923077,1171.096590909091,2676.7922077922076,2424.858823529412,0.14772727272727273,0.33766233766233766,0.3058823529411765,2.2857142857142856,2.070588235294118,0.9058823529411765
186942,İ. Gündoğan,İlkay Gündoğan,31,180,80,https://cdn.sofifa.net/players/186/942/23_60.png,Germany,85,85,0,2195,458,"CM,CDM",CM,Manchester City,44000000,185000,81400000,CM,2023.0,8.0,2016,False,Germany,CDM,21.0,Right,3,4,4,High,Medium,64,80,85,85,72,72,78,81,50,88,75,85,86,80,85,90,66,63,77,86,77,79,61,74,73,81,70,75,83,86,80,87,76,75,67,11,14,5,5,13,81,82,82,82,82,82,85,85,85,85,80,83,80,78,75,78,22,6030.387096774193,1038.5666666666666,2336.775,2199.3176470588237,0.17222222222222222,0.3875,0.36470588235294116,2.25,2.1176470588235294,0.9411764705882353
188377,K. Walker,Kyle Walker,32,183,83,https://cdn.sofifa.net/players/188/377/23_60.png,England,85,85,0,2196,471,RB,RB,Manchester City,37500000,170000,69400000,RB,2024.0,2.0,2017,False,England,RB,2.0,Right,3,2,3,High,High,91,63,77,78,80,82,77,51,74,80,57,79,76,71,81,81,87,94,66,85,69,86,83,86,80,69,84,80,68,69,63,75,76,84,83,12,6,16,15,8,77,76,76,76,76,76,78,81,81,81,85,84,85,85,84,85,22,5886.78125,1029.3825136612022,2269.602409638554,2216.2,0.17486338797814208,0.3855421686746988,0.3764705882352941,2.2048192771084336,2.152941176470588,0.9764705882352941
188567,P. Aubameyang,Pierre-Emerick Aubameyang,33,187,80,https://cdn.sofifa.net/players/188/567/23_60.png,Gabon,85,85,0,2028,428,ST,ST,Chelsea,34500000,180000,63800000,SUB,2024.0,9.0,2022,False,Not in team,,,Right,3,4,4,High,Low,87,84,74,79,36,68,72,87,76,78,82,78,80,76,64,81,85,89,77,84,67,82,75,74,74,79,43,48,88,74,82,83,20,29,36,6,9,15,9,9,85,81,82,82,82,81,83,83,76,83,65,61,65,62,54,62,20,5714.151515151515,1008.379679144385,2357.0875,2218.435294117647,0.17647058823529413,0.4125,0.38823529411764707,2.3375,2.2,0.9411764705882353
189332,Jordi Alba,Jordi Alba Ramos,33,170,68,https://cdn.sofifa.net/players/189/332/23_60.png,Spain,85,85,0,2218,465,LB,LB,FC Barcelona,28000000,190000,57400000,LB,2024.0,18.0,2012,False,Spain,LB,18.0,Left,3,3,3,High,Medium,84,70,82,82,77,70,86,73,70,86,75,79,82,63,81,84,86,83,87,79,84,64,80,83,61,66,75,80,83,78,59,80,74,78,79,13,15,13,6,13,79,81,79,79,79,81,84,85,84,85,85,83,85,84,79,84,22,5737.333333333333,1113.7176470588236,2784.294117647059,2227.435294117647,0.19411764705882353,0.4852941176470588,0.38823529411764707,2.5,2.0,0.8
189511,Sergio Busquets,Sergio Busquets Burgos,33,189,76,https://cdn.sofifa.net/players/189/511/23_60.png,Spain,85,85,0,2002,417,CDM,CDM,FC Barcelona,26500000,190000,54300000,CDM,2023.0,5.0,2008,False,Spain,CDM,5.0,Right,4,3,3,Medium,Medium,42,62,79,79,82,73,62,67,68,87,50,80,66,68,85,85,40,43,66,81,50,61,66,75,70,54,79,84,76,83,60,90,83,83,82,5,8,13,9,13,73,72,74,74,74,72,80,77,85,77,79,85,79,78,82,78,20,5742.757575757576,1002.7037037037037,2493.565789473684,2229.541176470588,0.1746031746031746,0.4342105263157895,0.38823529411764707,2.486842105263158,2.223529411764706,0.8941176470588236
192629,Iago Aspas,Iago Aspas Juncal,34,176,67,https://cdn.sofifa.net/players/192/629/23_60.png,Spain,85,85,0,2069,430,ST,ST,RC Celta de Vigo,26000000,50000,54600000,ST,2025.0,10.0,2015,False,Not in team,,,Left,2,4,3,High,High,82,85,79,86,35,63,80,90,76,79,84,87,79,83,73,86,78,85,87,84,72,79,66,70,60,80,63,39,86,81,82,85,39,21,18,12,16,9,12,13,85,84,84,84,84,84,85,84,78,84,63,60,63,59,51,59,23,5665.558823529412,1094.4829545454545,2875.0597014925374,2266.2235294117645,0.19318181818181818,0.5074626865671642,0.4,2.626865671641791,2.070588235294118,0.788235294117647
195864,P. Pogba,Paul Pogba,29,191,84,https://cdn.sofifa.net/players/195/864/23_60.png,France,85,85,0,2170,459,"CM,CDM,LM",CM,Juventus,52500000,165000,89300000,SUB,2026.0,10.0,2022,False,France,CDM,6.0,Right,4,4,5,Medium,Low,67,80,85,85,62,80,73,74,74,87,84,89,85,82,92,87,60,72,71,77,65,90,80,65,88,84,79,62,77,90,80,85,53,67,63,5,6,2,4,3,83,80,82,82,82,80,85,83,85,83,74,78,74,72,73,72,15,6753.931034482759,1025.4659685863874,2331.714285714286,2304.2823529411767,0.1518324607329843,0.34523809523809523,0.3411764705882353,2.2738095238095237,2.2470588235294118,0.9882352941176471
202556,M. Depay,Memphis Depay,28,176,78,https://cdn.sofifa.net/players/202/556/23_60.png,Netherlands,85,85,0,2089,444,"CF,ST,LW",CF,FC Barcelona,55000000,230000,112800000,SUB,2023.0,14.0,2021,False,Netherlands,ST,10.0,Right,4,3,5,High,Low,83,84,82,86,30,79,84,84,65,81,75,87,85,83,76,87,82,84,80,84,81,87,69,79,83,83,72,28,85,85,76,80,23,31,20,8,14,6,12,10,85,84,84,84,84,84,85,85,80,85,64,62,64,59,52,59,22,7234.142857142857,1150.8863636363637,2596.871794871795,2383.0117647058823,0.1590909090909091,0.358974358974359,0.32941176470588235,2.2564102564102564,2.070588235294118,0.9176470588235294
